WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,comments,duration,views
3286,76.5,85.39,47.76,54.42,18.67,15.92,78.85,53.35,13.24,6.48,0.58,4.29,0.64,0,0.97,6.76,8.83,14.42,8.06,5.87,6.42,0.49,15.22,3.86,1.67,1.67,2.53,1.16,2.31,1.89,0.37,0.09,0.09,0.06,8.73,0.06,0.18,0,0.06,6.3,1.07,1.13,0.73,1.4,0.61,2.07,3.29,2.31,0.15,0.67,1.03,0.52,0.24,0.09,0.3,10.04,5.51,1.34,1.95,1.52,0.37,2.19,12.6,1.61,17.68,3.32,10.35,4.44,1.86,0.79,0.33,0.18,0.03,0.12,0.12,0,0.03,0.06,0.03,0,16.28,5.78,6.09,0.21,0.09,0.12,0,0.64,0.12,3.16,0.06,0,35,1206,334820
1882,73.86,70.07,14.95,60.01,16.8,18.33,84.54,55.9,12.86,5.31,0.37,1.49,1.12,0.48,1.86,7.55,10.04,13.92,9.94,5.9,6.11,1.17,15.04,5.42,3.08,0.8,1.7,3.88,3.61,2.71,0.9,0,0,0.21,7.65,0.16,0.11,0,0.9,11.8,1.49,2.18,1.33,3.19,1.22,3.4,1.59,0.96,0.32,0,1.7,0.58,0.64,0.21,0.27,6.54,2.13,1.91,2.07,0.37,0.43,1.86,12.33,0.27,11.32,2.6,5.69,2.92,2.13,0.8,0,0.11,0.27,0,0.37,0.05,0,0.05,0.27,0,16.1,6.22,5.79,0.16,0.21,0.27,0,0.21,0.53,1.86,0.21,0.64,954,830,1075196
2113,32.98,87.3,12.36,66.1,14.78,19.92,89.07,57.03,17.84,8.85,0.99,4.26,3.12,0,0.47,8.99,7.9,9.32,9.42,7.81,8.23,1.04,16,3.88,1.7,2.98,1.33,1.7,4.73,3.36,1.23,0.19,0.19,0.24,10.36,0,0.19,0,0,13.35,2.04,3.55,2.37,2.37,0.99,4.31,3.22,0.66,1.18,0.38,8.61,4.07,1.42,0,4.26,9.28,4.5,0.95,2.37,1.47,0.52,2.04,14.58,0.71,9.09,1.61,5.02,2.7,1.7,1.37,0.24,0.33,0,0,0.05,0,0,0.05,0,0,18.55,6.67,7.76,0.24,0.19,0.62,0,0.24,0.28,1.51,0.85,0.19,266,914,1342475
2601,84.65,69.55,46.36,32.37,20.48,20.72,84.7,54.21,12.53,5.46,0.77,2.27,1.54,0.19,0.69,7.04,11.11,14.88,7.46,5.27,6.27,1.11,14.19,4.11,2.08,1.81,1.88,1.69,2.65,1.5,1.11,0.38,0.27,0.08,6.42,0.08,0,0.15,0.12,12.61,3.04,3.46,1.69,2.04,1.23,3.23,3.5,2.04,0.38,0.15,2.88,2.11,0.42,0.04,0.23,7.04,2.65,1.38,1.77,1.04,0.46,1.85,10.88,1.11,15.3,3.65,8.3,3.69,1.96,0.85,0,0.08,0.12,0,0.12,0,0,0.04,0.04,0.04,15.07,5.31,5.57,0.12,0,0.15,0,0.69,0.46,2.38,0.38,0,124,1054,611081
672,72.33,68.29,57.75,59.59,18.67,22.17,83.93,54.17,14.14,7.89,2.68,1.49,3.27,0,0.45,6.25,8.18,14.88,6.55,6.99,7.14,0.89,11.61,7.44,3.12,0.89,2.08,2.98,5.06,3.42,1.64,0.3,0.45,0.15,6.7,0,0,0,0,15.62,5.95,1.04,2.38,3.57,1.64,3.12,1.34,1.19,0,0.15,1.64,0.15,0.3,0,1.04,5.65,2.08,1.04,1.49,0.89,0.74,1.34,10.71,1.04,12.8,1.49,6.7,4.91,2.23,0,0.15,0.15,0.3,0,0.45,0,0,0,0.45,0,16.96,6.55,5.8,0.15,0,0.3,0,0.74,0.3,2.83,0.3,0,134,222,1154719
2722,39.56,68.6,49.85,74.36,23.26,18.07,87.22,55.84,18.22,8.82,3.6,1.91,2.13,0.4,0.77,9.4,7.02,12.05,11.24,6.17,6.76,1.32,18.3,3.97,1.91,2.87,1.29,1.87,3.89,3.23,0.62,0.04,0.07,0.26,8.12,0,0.07,0.04,0.48,11.17,2.87,2.46,0.66,2.46,1.21,2.39,5.36,1.95,3.12,0.29,2.35,1.65,0.55,0.04,0.15,6.8,2.31,1.51,1.84,1.14,0.26,3.09,13.23,1.54,13.19,1.51,7.94,4.04,2.53,3.42,0.07,0.26,0.26,0.04,0.26,0,0.04,0.18,0.04,0,22.63,5.4,6.87,1.29,0.11,0.48,0,0.77,0.29,5.14,2.06,0.22,214,991,1231800
3019,69.16,69.27,34.74,35,21.41,20.67,86.42,51.97,13.02,6.43,1.56,1.85,1.42,1.03,0.56,6.59,8.12,13.08,8.78,5.07,7.15,1.13,14.11,6,2.95,1.66,2.52,2.19,3.28,1.85,1.32,0.2,0.17,0.43,8.12,0.3,0,1.89,0.2,12.72,3.58,2.19,1.52,2.35,1.23,3.68,2.85,1.56,0.89,0.33,5.56,1.99,3.61,1.85,0.2,7.29,2.35,1.66,2.32,0.96,0.63,4.14,9.31,0.79,12.39,1.23,7.09,4.21,2.38,0.79,0.07,0.79,0.03,0.13,0.23,0,0.03,0,0.17,0.03,14.57,5.2,5.13,0.07,0.03,0.23,0,0.73,0.07,2.58,0.53,0,207,1268,892492
3235,42.95,74.8,25.08,59.74,16.51,14.06,88.93,61.48,17.25,7.73,2.19,2.26,1.55,1.27,0.46,9.52,8.81,13.57,11.56,8.62,8.22,0.15,17.81,3.43,1.58,1.61,1.55,1.98,2.75,2.26,0.46,0,0.19,0,7.51,0.03,0.06,0.53,0.99,7.98,1.48,1.61,1.14,1.51,0.59,2.26,4.45,3.18,0.43,0.77,3.09,2.41,0.74,0,0.03,6.06,2.72,1.27,1.33,0.8,0.15,2.04,14.65,1.64,13.45,2.38,7.73,3.8,2.23,0.83,0.03,0.31,0,0.49,0.37,0.03,0,0.19,0.15,0,16.97,6.68,5.6,0.03,0.03,0.03,0,0.34,0.19,3.89,0.06,0.12,55,996,463366
787,57.17,83.93,20.29,98.57,12.11,16.65,87.17,54,15.37,9.66,3.05,1.4,3.43,1.4,0.38,5.72,8.26,13.21,10.17,6.99,6.23,1.14,17.41,4.57,2.41,1.02,1.91,2.8,7.88,6.73,1.02,0.13,0.25,0,12.2,0,1.14,0,2.16,11.44,1.65,2.03,1.4,4.83,0.89,2.92,3.43,1.14,2.16,0.13,1.52,0.38,0.76,0,0.25,7.24,2.8,1.78,1.65,1.02,0.51,1.91,14.99,1.27,11.18,1.52,4.83,4.96,2.29,2.54,0.13,0.13,0,0.38,0.89,0,0.13,0.64,0.13,0,27.19,9.15,4.45,1.52,0.13,1.14,0,0.51,2.03,4.45,3.56,0.25,114,364,757335
2489,59.57,94.98,52.23,69.68,20.07,19.61,88.15,56.89,19.12,11.69,2.05,4.78,3.86,0.12,0.88,7.43,6.83,15.11,7.87,4.82,7.15,0.52,15.07,4.66,2.73,2.17,0.68,1.97,3.66,2.89,0.56,0.08,0.04,0.28,13.02,0.16,0.04,0.16,0,14.46,4.9,3.5,1.49,2.41,1,2.61,2.97,1.89,0.4,0.56,1.73,0.88,0.68,0.08,0.08,11.33,5.75,1.85,2.73,1.57,0.28,2.89,10.85,0.84,13.38,1.93,7.75,3.98,1.89,1.17,0.16,0.12,0.08,0.04,0.16,0.04,0.04,0.08,0,0,14.5,5.34,4.86,0.04,0.04,0.52,0,0.96,0.56,1.93,0.24,0,146,904,399314
3110,51.61,82.86,45.91,45.87,19.2,16.08,87.2,54.69,15.69,8.46,1.48,2.15,3.02,1,0.8,7.2,7.52,12.38,9.74,6.37,7.07,1.41,18.49,4.28,2.57,2.06,3.05,2.51,4.21,2.64,1.54,0.16,0.74,0.26,11,0.06,0.13,1.25,0.39,12.48,1.77,1.64,1.7,4.18,1.67,3.5,1.9,0.35,0.77,0.61,2.38,1.58,0.84,0.1,0.29,8.1,2.77,1.74,2.28,1.96,0.35,3.79,12.44,0.74,16.33,3.44,7.23,6.46,1,1.77,0.19,0.32,0.03,0.35,0.77,0.29,0,0.16,0.32,0,19.26,5.66,6.72,0.77,0.26,0.58,0,0.61,0.58,3.57,0.51,0,350,952,2434842
2742,80.45,75.25,21.86,59.62,21.42,20.79,80.49,53.61,12.62,5,0.66,2.26,1.2,0.11,0.77,7.62,8.72,15.94,7.7,5.47,7.44,0.36,14.11,4.01,2.48,1.64,1.39,2.99,2.7,2.22,0.44,0.15,0.11,0.04,6.05,0,0.11,0,0.22,10.65,2.04,2.81,1.9,2.44,0.91,1.64,1.6,0.73,0.11,0.51,1.75,0.15,0.18,0,1.31,7.04,2.55,2.26,1.42,1.02,0.22,2.92,9.41,0.77,14,2.12,8.57,3.65,2.63,0.55,0.11,0.47,0.11,0.04,0.15,0.04,0,0.04,0.07,0,13.82,5.22,5.07,0.04,0.07,0.07,0,0.8,0.22,2.26,0.07,0,229,826,1740568
2324,56.83,85.41,25.68,90.8,23.71,20.31,87.82,56.88,17.13,8.13,1.81,3.14,0.69,1.89,0.6,8.99,6.67,14.93,8.35,5.03,8.43,1.2,14.5,4.48,3.27,1.89,0.65,2.07,6.02,4.99,1.03,0.26,0.17,0.47,12.61,0.22,0.17,0.43,1.98,11.32,2.8,1.33,1.42,2.32,1.38,2.88,3.66,1.94,0.99,0.47,2.07,0.69,1.16,0,0.13,9.64,6.02,1.59,1.64,0.56,0.22,2.37,10.97,1.03,12.91,1.98,7.1,4.17,0.99,0.39,0.13,0.17,0.95,0.04,0.09,0,0,0,0.09,0,14.5,4.82,5.77,0,0.09,0.26,0,0.39,1.29,1.76,0.09,0.04,84,953,694181
1585,74.64,96.75,22.18,41.76,19.1,18.49,88.01,54.89,15.39,8.14,0.5,3.79,1.26,0.76,1.83,7.26,8.71,15.27,8.2,3.72,7.38,0.95,18.23,3.41,2.46,3.28,1.96,1.45,2.71,1.77,0.88,0,0.63,0,16.47,2.52,0,0.95,0,8.33,2.21,1.96,0.38,1.39,1.39,1.58,4.79,2.15,2.46,0.13,1.64,1.32,0.19,0,0,9.27,4.67,1.39,1.89,1.32,0.25,2.46,12.18,1.39,13.25,2.15,7.13,4.04,2.97,0.44,0.06,0.13,0,0,0.32,0,0.06,0.13,0.25,0,16.78,5.68,4.54,0.32,0.06,0.57,0,0.5,0.88,3.47,0.76,0,347,617,2513242
2726,39.66,93.91,8.99,46.74,14.9,18.75,89.73,56.31,19.66,12.69,1.28,4.18,1.36,3.41,2.46,6.97,7.34,11.45,10.31,4.84,7.01,1.58,18.12,4.59,3.3,1.87,0.77,1.39,4.66,2.79,1.65,0.33,0.29,0.55,15.81,0.48,0.18,1.43,2.38,10.38,2.05,1.98,1.32,1.76,1.14,3.01,4.7,3.01,0.55,0.73,6.97,4.18,2.46,0.04,0.26,10.12,4.95,1.72,2.42,1.65,0.44,3.96,12.73,1.03,11.34,2.46,5.8,3.56,2.05,0.48,0.22,0.4,0.07,0.26,0.59,0,0.26,0.26,0.18,0,18.71,7.08,4.99,0.07,0.15,0.51,0,0.66,0.59,4.59,0.07,0,38,954,620073
2947,66.38,78.35,72.01,38.43,20.05,16.05,89.21,56.77,14.73,7.3,0.61,3.73,1.39,0.31,1.26,7.4,8.01,15.17,9.74,5.4,6.79,1.56,15.61,4.07,2.48,0.78,1.73,2.24,2.21,1.46,0.75,0.07,0.24,0.27,8.92,0,0.1,0,0.37,11.67,1.73,1.05,2.41,3.5,1.29,4.04,6.75,4.04,2.17,0.44,0.58,0.24,0.2,0,0.14,8.11,4.14,0.85,2.07,0.81,0.41,2.99,10.08,1.73,20.83,2.54,13.57,4.89,0.81,1.09,0.07,0.07,0.07,0.24,0.03,0,0,0,0.03,0,15.64,5.46,5.53,0.07,0.07,0.27,0,0.37,0.2,3.26,0.41,0,239,1063,1119772
2937,63.17,77.2,29.13,58.62,20.12,19.17,80.8,56.52,16.14,6.74,0.27,2.76,0.75,0.58,2.38,9.4,8.34,13.42,9.09,5.38,6.54,0.85,16.34,2.72,1.7,1.67,1.43,1.43,2.49,2.11,0.37,0.14,0,0.07,8,0.1,0,0.2,0.48,10.15,1.23,3.03,0.82,1.97,0.95,2.93,1.63,1.19,0.27,0.1,2.59,1.74,0.44,0.07,0.31,7.46,2.86,1.91,1.53,1.23,0.2,4.22,10.86,1.63,14.67,2.45,7.87,4.49,1.63,0.14,0.2,0.2,0.48,0.07,0.24,0,0.1,0.07,0.07,0,15.15,5.38,6.16,0.1,0.17,0.31,0,0.51,0.41,1.91,0.2,0,773,1182,1226731
1541,41.01,77.22,19.47,32.45,15.72,18.69,83.39,56.91,16.22,7.33,1.1,3.44,1.75,0,1.04,8.89,7.27,11.55,9.73,7.33,8.11,1.56,16.42,4.67,2.01,1.82,1.04,1.56,4.41,2.4,2.01,0.32,0.91,0,8.18,0,0,0,0,12.13,2.47,1.95,1.75,2.66,1.69,3.24,2.4,1.56,0.32,0.19,1.17,0.26,0.58,0,0.26,10.58,3.63,1.75,3.89,1.3,0.78,4.09,11.42,0.71,10.77,1.04,6.68,3.18,2.47,0.26,0.32,0.32,0,0.06,0.78,0,0.13,0.32,0.39,0.06,16.35,7.14,5.26,0.32,0.13,0.32,0,0.45,0.26,2.21,0.26,0,214,640,1349028
509,53.72,80.08,84.59,63.01,18.85,18.66,82.12,50.1,15.13,9.43,3.34,3.34,1.96,0,0.79,5.7,6.68,11.2,7.86,6.88,6.09,1.57,12.77,3.54,1.57,1.38,4.52,2.16,3.54,2.75,0.79,0,0.2,0.39,10.61,0,0.39,0,0.59,10.22,2.16,1.77,0.79,1.38,2.16,2.55,1.38,0.98,0.39,0,0.98,0.2,0.59,0,0,8.45,4.32,3.14,0.79,1.38,0.2,4.13,9.63,0.2,19.84,5.5,8.64,6.68,1.96,0.59,0,0.79,0.2,0.39,0.2,0,0,0,0.2,0,18.66,6.29,5.5,0.79,0.2,0.98,0,0.59,0,3.14,1.18,0,289,254,2442977
676,28.28,80.03,32.02,94.15,14.08,16.27,86.24,55.62,19.53,11.98,3.55,3.55,2.96,0.59,1.33,7.54,5.18,10.65,9.47,6.66,8.43,0.74,16.42,4.73,2.07,0.89,1.04,3.7,4.73,4.59,0.15,0,0.15,0,11.09,0.3,0,0.89,0,13.31,1.04,2.07,2.96,4.88,0.89,4.88,5.18,1.92,0.44,1.33,2.51,0.44,0,0,2.07,7.84,4.14,0.74,1.92,1.18,0,2.81,12.87,0.89,12.28,2.22,6.66,3.55,1.92,2.81,0.74,0.59,0,0,1.04,0,0.3,0.3,0.59,0,18.64,7.69,4.59,0.15,0,0.59,0,1.92,0,2.81,0.89,0,86,248,856326
2536,72.22,69.45,36.99,42.97,23.05,17.15,83.68,57.93,15.18,6.35,1.77,0.87,1.54,0.12,2.05,8.83,8.91,15.38,9.42,4.89,7.02,0.47,15.38,3.19,1.58,1.5,2.56,2.44,1.42,1.18,0.24,0.08,0.08,0.08,6.7,0,0,0.04,0.24,9.42,1.7,1.97,1.34,2.52,1.26,1.77,3.51,2.17,0.47,0.87,1.34,0.47,0.12,0.04,0.71,4.65,1.18,1.14,1.77,0.63,0,2.6,11,0.91,15.22,1.77,10.02,3.35,1.3,0.35,0.04,0.35,0.2,0,0.12,0,0,0.04,0.08,0,13.64,5.09,5.56,0.08,0,0.04,0,0.55,0.16,1.85,0.24,0.08,69,848,537035
2330,72,75.4,32.54,77.18,19.58,20.6,86.7,54.98,13.86,7.17,1.46,2.32,2.4,0.47,0.52,6.7,8.54,14.38,9.31,4.76,6.7,1.07,14.81,5.92,4.12,1.59,2.66,2.7,4.03,3.39,0.6,0.17,0.13,0.17,8.63,0.17,0,0.13,0.47,14.76,2.53,2.79,2.45,3.99,1.33,3.95,1.63,0.64,0.56,0.3,3.05,0.56,1.8,0.34,0.21,7.08,2.66,2.23,1.12,1.76,0.39,2.06,10.77,1.97,13.26,2.53,6.22,4.72,2.23,0.39,0.21,0.34,0.17,0.26,0.17,0,0,0.09,0.13,0,16.61,4.46,6.91,0.17,0.17,1.46,0,0.64,0.52,1.5,0.6,0.17,328,1041,1021180
1936,53.33,74.75,22.55,60.04,22.78,20.51,80.27,55.84,16.68,7.95,2.17,1.14,2.48,0.36,1.81,8.73,7.23,13.38,8.83,6.2,8.16,0.52,16.17,2.89,1.6,1.96,2.07,1.7,2.38,2.07,0.26,0.1,0,0,8.78,0.05,0.05,0.05,0.52,10.95,1.65,3,2.17,2.43,0.77,3.05,2.12,0.67,0.93,0.41,1.03,0,0.36,0.05,0.36,5.22,1.45,1.19,1.39,1.34,0.05,3.36,12.09,0.77,12.14,2.01,5.48,4.75,1.39,0.26,0.26,0.05,0,0,0.21,0,0,0.05,0.15,0,17.41,5.22,6.2,0.1,0.05,0.52,0,0.62,1.19,2.58,0.93,0,140,625,862689
2987,56.73,71.2,71.86,40.19,17.47,19.22,88.22,57.75,14.66,6.49,0.57,2.75,2.11,0.57,0.5,8.14,9.88,12.15,10.61,7.23,6.29,1.81,17.07,4.69,2.61,1.41,2.34,2.54,3.28,2.04,1.24,0.07,0,0.9,8,0,0,0,0.57,14.63,3.11,1.67,2.04,3.72,1.84,4.89,2.38,1.17,0.7,0.4,0.9,0.03,0.44,0,0.4,6.76,2.95,0.8,2.28,0.57,0.3,3.72,11.55,2.14,18.51,1.61,11.55,5.56,1.17,0.1,0.4,0.03,0,0.03,0.23,0,0.03,0.03,0.17,0,16.54,6.13,6.16,0.07,0.17,0.3,0,0.07,0.8,2.64,0.2,0,363,954,1549458
466,52.84,83.29,48.77,85.7,15.53,16.52,87.12,54.72,19.1,11.37,4.29,3.43,1.5,0.21,1.93,7.73,7.3,12.88,7.08,6.22,6.65,1.07,16.74,2.15,1.5,1.93,1.29,2.58,4.51,3.86,0.43,0.21,0,0,11.37,0,0.21,0,0.21,10.94,3,2.79,0.86,3.22,1.72,1.29,3.86,1.72,1.07,0,5.15,1.5,1.29,0.64,1.5,10.3,4.72,1.29,2.58,1.5,0.43,1.72,12.45,1.29,13.3,2.58,6.87,4.08,1.5,1.72,0.21,0,0,0,1.07,0,0,0,1.07,0,25.75,7.08,8.15,0.21,0,0.86,0,0.64,3.86,3.22,1.72,0,162,468,1885751
1643,34.64,84.68,15.27,38.78,18.46,17.29,85.39,60.44,17.77,7.55,0.67,1.34,5.23,0,0.3,10.23,7.55,12.42,10.23,7.06,10.65,0.73,14.67,2.98,2.19,1.46,0.55,2.25,2.13,1.4,0.67,0.18,0.12,0.06,8.58,0,0,0,0,11.2,2.25,2.01,1.4,3.47,0.85,3.41,3.47,1.77,0.3,1.28,2.98,0.97,0.67,0.12,1.1,4.63,1.77,0.79,1.1,1.22,0.12,1.58,14.42,0.91,9.92,1.77,6.09,2.37,0.91,1.22,0.12,0.12,0,0,0.18,0.12,0,0,0.06,0,15.03,5.9,5.42,0.12,0.18,0.24,0,0.3,0,2.01,0.73,0.12,94,580,747979
3886,62.15,79.91,27.98,29.65,23.7,16.37,85.9,57.13,14.87,6.41,0.51,2.96,1.57,0.18,1.18,8.47,7.13,15.41,9.16,6.43,7.93,0.77,16.08,3.35,2.01,2.19,1.67,2.26,2.37,1.29,1.06,0.39,0.23,0.08,7.98,0,0.21,0,0.23,12.58,2.32,2.68,2.01,3.24,1.39,2.83,2.96,2.08,0.21,0.46,3.6,2.26,1.18,0,0.15,7.23,3.29,1.52,1.44,1,0.26,2.5,13.1,1.34,14.02,2.7,7.85,3.65,1.49,0.41,0.28,0.1,0,0.03,0.33,0,0,0.21,0.13,0,14.51,4.73,5.58,0.31,0.05,0.31,0,0.72,0,2.57,0.21,0.03,170,1104,931567
1921,58.3,65.39,29.4,32.94,16.14,15.2,85.42,57.89,17.96,6.51,1.82,1.61,2.13,0.31,0.62,11.45,8.49,14.58,8.95,5.93,7.55,0.68,17.18,3.7,2.5,1.41,1.61,2.34,2.86,1.61,1.2,0.31,0.31,0.1,6.3,0,0.16,0,0.36,12.34,1.93,2.45,1.87,3.49,1.15,3.59,6.51,5.1,0.62,0.52,1.51,0.78,0.42,0.05,0.26,6.09,1.98,0.99,1.87,1.04,0.52,2.65,12.81,1.09,12.6,2.34,7.5,2.97,1.09,0.62,0.1,0.16,0.05,0.05,0.26,0,0,0.16,0.05,0,19.05,7.24,4.53,0.1,0.1,0.1,0,0.83,0.31,4.58,1.25,0,95,765,1215549
1398,38.51,65.84,66.79,51.18,19.42,14.23,88.05,60.94,18.45,8.3,2.5,2.15,2.15,0.29,1.22,10.16,7.73,13.45,9.44,7.65,9.16,1.5,16.09,5.08,3,1.86,1.86,3.15,3.22,2.29,0.93,0.14,0.14,0.14,8.01,0,0.07,0,0.36,13.3,2.36,1.57,1.57,2.72,2.15,4.15,2.07,1.43,0.36,0.29,0.5,0.5,0,0,0,5.15,2.29,0.43,1.72,0.64,0.29,3.36,11.3,1.14,16.45,1.79,10.59,4.15,0.86,0.79,0.29,0.21,0.07,0,0.5,0.07,0,0.07,0.36,0,15.45,5.44,5.01,0.07,0.14,0.57,0,0.14,0,3.65,0.43,0,333,471,1272198
2273,38.15,75.8,25.85,68.92,13.86,17.82,84.29,58.69,16.94,8.75,2.02,2.99,1.67,0.88,1.19,8.18,8.05,11.39,9.11,7.39,10.21,0.97,17.69,3.3,1.8,1.72,1.32,2.2,3.61,2.95,0.66,0.04,0.31,0.04,9.59,0.22,0.22,0.57,0.44,12.54,2.82,1.8,1.1,2.9,1.06,4,3.83,1.8,0.92,0.97,2.16,1.5,0.35,0.09,0.13,7.3,3.65,1.23,1.14,1.32,0.22,5.41,10.91,0.79,10.25,1.28,6.2,3.04,1.67,0.35,0.09,0.09,0.09,0.09,1.1,0.26,0.22,0.26,0.31,0.04,21.12,8.01,6.12,0.09,0.13,0.13,0,1.36,0.79,2.9,1.58,0,189,996,2442996
3015,60.9,76.42,29.17,40.7,15.46,17.68,82.42,55.52,14.69,6,1.39,1.86,1.89,0.03,0.83,8.62,8.96,12.5,8.82,7.53,6.4,1.09,16.65,3.88,2.75,2.22,1.69,2.65,2.22,1.53,0.7,0.13,0.07,0.17,8.86,0.13,0.03,0.07,0.1,13.7,3.75,1.96,1.49,4.44,1,2.92,1.86,0.86,0.76,0.17,0.46,0.23,0.13,0.03,0.03,5.57,2.52,1.29,1.49,0.56,0.27,3.95,11.44,1.03,11.18,0.63,7,3.58,1.89,0.4,0.13,0.17,0.17,0.07,0.56,0,0.13,0.17,0.27,0,15.42,5.9,4.54,0.07,0.13,1.26,0,0.5,0.33,2.59,0.07,0.03,232,1021,1190085
2750,38.35,70.24,48.67,63.69,15.8,15.16,88.58,57.38,20.04,11.71,5.78,1.16,2.33,1.93,0.51,8.29,6.58,12.04,9.67,7.05,5.67,1.27,19.78,3.49,1.35,2.87,1.6,1.96,3.49,2.73,0.73,0.07,0.18,0.15,11.38,0.62,0.25,1.56,1.05,9.71,2.55,1.53,1.13,1.82,1.13,2.33,3.42,1.49,1.64,0.22,4.55,1.24,3.31,0,0.15,5.75,2.18,0.8,1.75,1.16,0.29,6.4,11.89,1.09,13.2,2.51,6,4.98,1.78,0.65,0.36,0.04,0.11,0.22,0.76,0.18,0.04,0.15,0.33,0.04,22.95,6.25,7.85,0.36,0.07,0.8,0.29,0.47,2.76,3.13,0.95,0,199,991,534289
2217,47.61,61.72,14.87,64.25,18.95,16.01,82.5,57.96,17.55,5.46,1.13,0.99,1.44,0.09,1.8,12,6.99,13.49,8.93,6.9,7.89,0.99,16.19,4.1,2.53,1.8,1.22,3.34,3.11,2.57,0.54,0.05,0.23,0.09,6.13,0.05,0,0.09,0.18,11.41,1.67,1.26,1.4,4.19,0.86,3.47,4.96,3.79,0.41,0.27,1.53,0.41,0.14,0.27,0.59,4.87,1.44,0.45,1.17,1.8,0.05,1.53,13.58,1.04,9.97,1.4,6.18,2.44,0.68,0.09,0.18,0.14,0.09,0.23,0.23,0,0,0.09,0.14,0,17.28,5.73,6.45,0.09,0.18,0.18,0,0.45,0.54,3.2,0.45,0,197,828,938976
665,61.97,90.19,20.66,57.04,15.83,14.74,81.95,56.69,19.25,11.13,1.8,6.02,1.35,0,1.95,8.12,8.57,13.08,7.52,5.41,4.96,1.2,14.29,2.56,1.8,2.86,0.6,1.8,2.56,2.11,0.45,0.15,0.15,0.15,11.73,0,0,0,0,9.77,2.11,1.5,0.75,2.26,0.6,3.16,2.56,0.75,0.3,0.45,4.66,2.41,0.75,0,1.5,10.23,6.17,1.5,1.8,1.35,0.15,0.75,13.38,0.9,9.77,1.65,7.07,1.2,1.35,0.15,0.45,0.3,0.15,0,0.6,0,0,0,0.6,0,18.05,6.47,5.41,0.45,0.15,0.9,0,0.6,0.6,3.16,0.3,0,164,253,490275
2716,56.9,80.44,18.46,41.76,16.26,17.93,83.36,56.37,16.38,6.48,1.03,1.88,2.8,0,0.77,9.9,8.14,13.03,10.27,5.34,7.14,0.55,15.65,5.01,3.72,1.84,2.72,3.65,3.02,1.95,1.07,0.22,0.37,0.04,7.99,0,0.04,0,0,9.65,1.62,1.58,1.51,2.5,2.1,2.39,1.73,1.07,0.44,0.22,1.51,0.22,0.74,0.07,0.15,6.33,2.36,1.03,1.99,0.63,0.59,1.55,13.14,1.22,12.08,2.43,6.77,3.39,2.72,0.18,0.11,1.1,0,0.22,0.44,0.11,0,0.11,0.22,0,18.48,6.15,7.7,0.37,0.18,0.74,0,0.41,0,2.8,0.15,0,238,1053,1435933
2865,49.22,81.61,7.91,55.37,16.66,18.57,87.85,56.2,17.77,9.32,1.5,0.8,2.83,2.51,1.68,8.45,7.4,12.67,9.56,5.45,7.12,1.4,17.1,5.1,3.49,2.37,2.02,2.55,5.79,3.66,2.09,0.07,0.52,0.38,13.05,0.49,0.14,0.98,2.09,14.1,2.3,2.97,2.23,3.18,0.91,4.68,3.35,1.26,1.05,0.7,2.93,0.38,0.87,0.21,1.36,5.2,1.47,1.19,1.47,1.33,0.14,4.89,10.92,0.8,8.8,1.19,4.71,2.97,1.43,1.64,0.17,1.19,0.42,0.35,0.28,0.1,0,0.07,0.1,0,17.94,6.35,5.24,0.07,0.1,0.38,0,0.14,1.08,3.6,0.91,0.07,212,977,1948949
3155,51.81,91.05,36.04,52.53,23.2,18.73,85.29,56.32,16.67,8.75,0.7,3.93,2.28,0.29,1.55,7.92,6.37,13.47,8.59,6.12,7.58,1.2,13.63,4.15,2.47,1.55,2.5,2.31,3.17,2.28,0.86,0.06,0.22,0.25,13.88,0.19,0.06,0,0.44,14.68,3.26,2.35,1.81,3.39,1.55,4.63,1.97,0.86,0.89,0.19,0.82,0.38,0.22,0.16,0.06,9.22,5.48,1.05,1.68,1.27,0.38,2.12,11.06,0.82,12.36,1.39,7.07,3.96,1.62,0.41,0.13,0.44,0.16,0.03,0.44,0.13,0,0.16,0.16,0,14.45,5.01,6.47,0.13,0.03,0.22,0,0,0.32,1.97,0.25,0.06,405,1210,1421357
