WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,comments,duration,views
1549,36.56,81,62.54,44.7,15.97,18.01,90.25,58.42,19.69,11.94,4.39,4.13,1.94,0.58,0.9,7.75,6.07,12.98,10.72,5.49,7.42,1.48,18.72,5.23,3.23,2.91,1.81,2.65,4.52,2.78,1.74,0.45,0.13,0.52,12.14,0.45,0,0.26,0.84,13.43,3.81,1.74,1.16,3.36,1.23,3.55,1.94,0.52,0.84,0.39,2.65,0.77,1.81,0,0.06,10.07,5.16,1.68,2.19,1.1,0.26,5.75,12.14,1.16,12.91,1.81,4.78,6.71,2.45,0.13,0,0.32,0.19,0.06,0.32,0,0,0.13,0.19,0,20.21,6.58,7.49,0.32,0.06,0.84,0,0.32,1.03,2.78,0.77,0,295,680,2370111
2734,37.95,88.62,29.54,48.14,16.67,14.92,92.36,58.56,17.45,9.73,2.71,1.94,3.8,0.26,1.02,7.68,7.1,12.66,10.46,7.79,7.61,1.68,18.76,4.5,2.45,2.45,0.91,3.37,6.4,3.58,2.38,0.4,0.29,0.22,15.33,0,0.37,0.04,0.59,15.95,3.37,2.3,1.83,4.46,1.28,4.54,2.38,0.33,1.57,0.37,0.99,0,0.66,0.15,0.11,7.1,2.3,0.84,1.68,1.87,0.8,2.3,14.37,0.84,9.25,1.32,4.9,3.04,2.27,1.17,0.15,0.77,0.18,0,0.33,0.07,0,0.04,0.11,0.04,22.9,4.97,8.52,0.4,0.07,0.73,0.26,0.51,2.19,3.33,1.61,0.29,211,957,277326
2223,50.99,87.06,50.35,31.93,17.64,21.19,89.25,58.48,15.92,9.4,1.44,4.41,1.26,0.54,1.75,6.52,6.52,14.71,10.71,5.13,8.1,1.98,17.86,5.58,2.56,2.29,0.99,2.38,4,2.16,1.8,0.45,0.36,0.13,13.81,0.09,0.13,0,0.63,14.53,3.15,3.15,2.25,2.25,1.48,4.77,1.53,0.85,0.27,0.36,0.18,0.04,0.13,0,0,12.73,6.39,2.07,3.28,0.63,0.81,3.06,13.68,1.57,14.48,2.61,7.02,5.04,2.29,0.09,0.09,0.27,0.4,0,0.09,0,0,0.09,0,0,15.92,6.03,5.85,0.13,0.04,0.54,0,0.54,0.81,1.66,0.09,0.22,57,898,338346
3712,44.93,89.03,33.56,54.17,16.14,17.08,90.62,58.78,17.38,10.05,1.83,3.45,3.02,0.13,1.62,7.33,7.17,13.82,11.21,6.28,6.82,2.05,20.37,3.29,1.78,2.16,0.89,2.37,4.66,3.07,1.56,0.22,0.32,0.32,13.52,0.05,0,0.03,0.13,14.3,3.56,1.37,2.77,3.42,1.27,3.83,2.45,0.86,1.1,0.32,0.78,0.24,0.38,0,0.08,8.59,4.63,0.94,2.29,0.94,0.27,1.62,16.3,1.37,12.15,1.83,7.19,3.04,2.02,1.24,0.16,0.35,3.23,0.05,0.54,0,0.05,0.24,0.22,0.03,21.04,6.87,6.33,0.51,0.13,0.51,0,0.16,1.51,4.74,0.27,0,1328,1160,2203020
2620,63.54,82.71,65.77,45.4,19.85,17.33,90.23,53.05,15.76,9.35,2.52,1.83,3.32,0.19,1.49,6.41,6.56,14.12,7.79,6.98,5.61,0.65,15.95,5.42,4.08,2.4,3.97,4.27,3.7,2.29,1.22,0.15,0.04,0.42,11.34,0,0.08,0,0.27,15.69,5.61,2.44,1.64,2.82,1.3,3.89,2.71,1.26,0.69,0.46,0.88,0.34,0.11,0,0.38,7.4,1.98,1.37,2.33,1.41,0.99,4.43,11.3,1.15,13.24,2.21,6.6,4.31,2.63,0.57,0,2.44,0,0,0.57,0,0.11,0.31,0.23,0,15.11,5.23,4.77,0.27,0.15,0.53,0,0.42,0.46,2.29,0.92,0.08,110,965,2314111
2621,33.83,47.41,78.97,46.89,15.24,12.48,89.55,58.99,19.04,11.87,6.91,0.57,2.56,0.8,1.03,7.17,6.83,12.55,10.45,5.04,8.93,2.71,20.03,2.71,1.53,1.53,2.21,2.06,4.5,2.82,1.68,0.15,0.34,0.65,8.62,0.15,0.15,0.15,0.92,10,1.95,1.03,1.45,2.02,1.49,2.79,2.79,0.46,1.41,0.8,2.63,0.76,1.53,0.11,0.15,5,1.22,1.22,1.83,1.49,0.42,6.41,11.33,1.3,16.44,3.24,6.98,6.52,1.11,1.98,0.11,0.08,0.04,0.34,0.46,0,0.04,0.11,0.31,0,23.24,6.41,7.17,0,0.04,0.95,0.34,0.31,1.68,5.42,0.92,0,100,1017,611461
3257,43.4,61.61,45.13,22.91,15.58,15.72,91.28,58.15,19.37,12.28,6.05,0.83,1.6,2.46,1.35,7.09,7.03,12.9,8.69,5.53,7.86,1.75,17.84,3.72,1.96,2.46,2.33,2.18,5.37,2.58,2.76,0.49,0.15,0.46,11.54,0.21,0.37,1.75,0.83,12.59,2.24,1.78,2.21,2.58,1.75,3.22,2.33,0.71,1.04,0.49,4.3,1.14,2.92,0.03,0.21,6.69,1.75,1.75,1.6,1.44,1.01,6.02,10.87,0.68,13.42,2.21,6.6,4.94,2.21,0.64,0.68,0.09,0,0.15,0.61,0,0,0.21,0.21,0.15,16.98,5.99,5.71,0.15,0.12,0.64,0,0.37,0.8,2.89,0.31,0,507,1168,1324838
1719,57.44,92.78,35.62,81.37,17.54,19.72,88.48,54.16,16.29,10.82,2.62,4.77,1.28,1.11,1.05,5.47,7.21,12.27,9.25,3.96,6.81,1.51,17.1,4.77,2.85,1.75,1.11,2.62,3.84,3.43,0.35,0.17,0.06,0.06,16.06,0.23,0.06,1.86,0.52,12.22,3.37,1.92,1.8,1.75,0.76,3.37,1.75,0.52,0.87,0.23,0.7,0.29,0.12,0,0.23,10.41,6.4,1.34,2.44,0.35,0.17,1.63,13.96,0.7,12.33,1.16,7.16,3.9,2.09,2.91,0.12,0.41,0.35,0,0.17,0,0,0.12,0,0,16.81,5.93,5.29,0.52,0.12,0.7,0.17,0.29,0.23,2.62,0.93,0,94,653,642142
864,56.25,42.2,57.32,58.62,16.62,19.44,91.09,57.64,15.51,6.13,2.66,1.62,1.62,0,0.23,9.38,10.07,12.38,8.22,8.1,8.33,1.04,15.39,5.56,4.51,1.97,1.97,2.55,3.12,2.43,0.69,0,0.35,0.12,4.28,0,0,0,0,18.29,3.82,3.47,1.5,2.89,1.39,5.79,7.29,6.13,0.58,0.46,0.81,0.35,0.35,0.12,0,6.13,1.97,2.31,1.04,1.39,0.12,1.97,12.04,1.04,11.34,1.04,6.48,3.82,1.16,0.12,0.12,0,0,0,0.23,0,0,0.12,0.12,0,15.16,6.48,4.86,0.12,0,0.58,0,0.46,0,2.2,0.46,0,111,381,3680820
1622,47.32,83.81,25.99,93.79,21.06,19.36,91.86,53.95,16.95,10.17,2.34,1.66,2.65,1.23,2.28,6.78,6.54,11.9,8.94,5.06,7.46,1.91,16.65,6.54,3.21,2.03,1.91,3.21,8.45,6.35,1.97,0.49,0.8,0.37,14.12,1.91,0.62,0.92,1.29,13.19,1.85,1.66,1.36,3.51,1.91,4.13,3.39,1.23,1.36,0.62,3.21,0.68,1.29,0.62,1.11,9.68,4.5,1.48,1.73,2.34,0.55,1.66,12.33,1.91,11.41,1.54,5.67,4.07,2.4,1.48,0.68,0.92,0.31,0.25,0.55,0.18,0,0.18,0.18,0,20.04,5.61,6.6,0.37,0.12,0.55,0,0.86,0.37,3.45,2.1,0,353,677,4384497
3273,46.13,83.9,38.11,71.64,24.61,16.96,89.52,57.68,17.54,11.09,3.73,2.26,1.89,1.31,1.89,6.45,5.59,14.27,8.13,6.63,8.86,1.01,15.73,4.67,2.9,2.02,1.07,3.21,4.95,3.64,1.19,0.34,0.09,0.49,13.78,0.43,0.21,0.24,1.5,12.56,2.23,1.65,1.86,2.69,2.08,3.3,2.17,0.43,1.13,0.37,0.76,0.21,0.24,0,0.21,9.35,3.97,2.2,2.47,1.41,0.67,3.7,9.84,1.04,13.11,2.17,6.63,4.46,3.33,1.07,0.37,0.24,0.43,0.09,0.27,0,0.12,0.12,0.03,0,14.33,5.13,4.98,0.15,0.03,0.18,0,0.64,0.55,1.86,0.73,0.06,1155,1144,17629275
2849,70.51,79.62,47.12,54.85,18.26,19.31,87.64,53.35,14.18,7.3,1.68,2.39,0.84,0.46,1.93,6.88,8.14,14.25,7.51,5.72,7.44,0.95,15.58,5.37,2.74,1.44,1.37,3.65,5.37,3.44,1.9,0.07,0.63,0.39,11.62,0,0.35,0.04,0.91,12.6,2.7,1.86,1.12,3.26,1.76,3.72,2.67,1.23,0.53,0.56,1.05,0.25,0.49,0.21,0.11,10.6,4.77,2.28,2.6,1.9,0.39,3.3,11.3,1.16,14.04,2.04,8.21,3.83,2.21,0.84,0.35,0.39,1.19,0.42,0.49,0.21,0.04,0.11,0.14,0,16.88,6.14,5.19,0.42,0.07,0.46,0,0.91,0.63,2.53,0.49,0.04,497,1096,1129577
2849,70.51,79.62,47.12,54.85,18.26,19.31,87.64,53.35,14.18,7.3,1.68,2.39,0.84,0.46,1.93,6.88,8.14,14.25,7.51,5.72,7.44,0.95,15.58,5.37,2.74,1.44,1.37,3.65,5.37,3.44,1.9,0.07,0.63,0.39,11.62,0,0.35,0.04,0.91,12.6,2.7,1.86,1.12,3.26,1.76,3.72,2.67,1.23,0.53,0.56,1.05,0.25,0.49,0.21,0.11,10.6,4.77,2.28,2.6,1.9,0.39,3.3,11.3,1.16,14.04,2.04,8.21,3.83,2.21,0.84,0.35,0.39,1.19,0.42,0.49,0.21,0.04,0.11,0.14,0,16.88,6.14,5.19,0.42,0.07,0.46,0,0.91,0.63,2.53,0.49,0.04,497,1096,1129577
2846,26.37,76.54,51.95,8.82,16.64,15.04,93.08,58.54,20.7,13.21,6.15,2,3.34,1.37,0.35,7.48,5.27,12.58,9.91,5.9,8.96,2.18,20.84,3.51,2.07,2.81,1.51,1.76,7.73,3.13,4.53,3.06,0.21,0.56,13.88,0.49,0.25,1.16,1.51,12.02,2.95,1.86,1.76,1.9,1.26,3.51,4.53,1.09,2.85,0.49,1.58,0.35,0.84,0.07,0.25,10.26,2.88,1.93,4.88,1.05,0.7,5.13,14.09,1.12,11.81,2.39,6.15,3.48,2.49,0.63,0.28,0.39,0.32,0.18,0.84,0.14,0.04,0.46,0.21,0,26.95,6.92,7.27,0.49,0.04,0.95,0.18,0.35,4.08,4.15,2.53,0,707,1238,7988894
2846,26.37,76.54,51.95,8.82,16.64,15.04,93.08,58.54,20.7,13.21,6.15,2,3.34,1.37,0.35,7.48,5.27,12.58,9.91,5.9,8.96,2.18,20.84,3.51,2.07,2.81,1.51,1.76,7.73,3.13,4.53,3.06,0.21,0.56,13.88,0.49,0.25,1.16,1.51,12.02,2.95,1.86,1.76,1.9,1.26,3.51,4.53,1.09,2.85,0.49,1.58,0.35,0.84,0.07,0.25,10.26,2.88,1.93,4.88,1.05,0.7,5.13,14.09,1.12,11.81,2.39,6.15,3.48,2.49,0.63,0.28,0.39,0.32,0.18,0.84,0.14,0.04,0.46,0.21,0,26.95,6.92,7.27,0.49,0.04,0.95,0.18,0.35,4.08,4.15,2.53,0,707,1238,7988894
2051,72.5,74.18,58.13,65.49,22.05,15.36,86.1,55.53,14.77,9.12,2.97,0.78,3.41,1.07,0.88,5.61,9.46,14.19,7.75,4.83,7.56,1.32,15.89,4.29,2.1,1.9,1.56,2.15,3.56,2.83,0.73,0.1,0.2,0.29,9.8,0.24,0.29,0.39,1.07,11.26,2.44,1.61,1.56,2.93,1.76,3.22,4,1.76,1.46,0.63,2.1,1.02,0.39,0,0.54,5.36,1.61,0.98,2.34,0.73,0.24,4.44,8.53,0.93,16.24,1.76,8.63,6,1.61,1.85,0.63,0.15,0.2,0.44,0.34,0,0.24,0.05,0.05,0,17.84,5.07,5.61,0.49,0.1,0.39,0,0.49,1.46,1.61,2.63,0,96,913,1140425
2579,33.21,93.85,48.56,41.92,17.43,16.87,92.25,58.78,21.13,13.26,3.57,6.17,1.09,0.89,1.55,7.87,5,13.88,9.38,5.82,7.68,1.9,18.88,4.85,2.29,2.25,1.05,2.75,4.58,2.71,1.82,0.5,0.08,0.7,17.8,0.35,0.47,0.81,0.58,14.23,3.8,2.6,1.74,2.37,1.12,4.15,2.64,0.5,1.05,0.89,1.74,0.47,0.7,0.04,0.27,14.27,9.11,1.4,2.06,1.55,0.74,2.6,14.89,1.43,11.9,1.98,5.7,4.42,2.13,0.66,0.23,0.31,0.12,0.16,0.04,0,0.04,0,0,0,19.31,6.36,6.44,0.19,0.12,0.31,0,0.58,1.16,3.99,0.16,0,587,1188,4066376
806,68.33,53.47,80.59,63.41,20.67,14.76,87.1,56.95,17.25,12.53,8.44,0.74,1.36,0.99,0.99,4.71,7.2,15.63,7.32,3.35,8.56,0.62,17,2.98,2.11,0.87,1.24,1.12,3.47,2.73,0.74,0.37,0,0.25,8.68,0.74,0.12,2.48,0,5.83,1.36,0.5,0.99,0.37,1.99,0.87,5.96,1.86,3.97,0.12,1.49,0.87,0.12,0.12,0.12,6.08,2.11,0.5,3.1,0.37,0.12,6.82,6.95,1.36,17.49,3.47,10.42,3.85,2.23,3.72,0.37,0.12,0,0.12,0.25,0,0,0.12,0,0,18.36,5.96,4.84,0,0,0.37,0,0.37,1.74,2.85,1.49,0.74,124,394,981351
804,50.87,53.98,57.53,72.36,17.11,15.8,85.57,52.99,15.42,7.84,3.98,0.25,2.86,0.12,0.62,7.59,7.71,10.82,7.34,6.84,8.58,1,16.92,3.98,3.11,1.87,4.23,4.23,4.98,3.73,1.24,0.25,0.25,0.5,6.09,0.25,0.12,0.25,0.12,10.82,1.37,1.62,1.24,3.48,1.24,3.23,3.61,2.24,0.87,0.37,1.87,0.75,0.25,0,0.62,4.6,1.24,1.62,1,1.62,0.12,2.74,11.07,1.49,14.93,3.86,6.47,4.73,1.12,0.75,0.25,0.37,0,0.12,0.5,0,0.12,0.12,0.37,0,21.64,7.09,5.97,1,0,1,0,0.87,1.49,2.99,1.24,0,68,538,621547
3094,65.21,73.79,39.22,70.2,24.17,19.46,87.07,54.01,14.67,7.53,1.49,1.55,3.36,0.19,0.94,7.11,9.37,12.28,9.18,5.66,6.21,1.42,16.29,4.85,2.39,2.39,1.94,2.59,6.04,4.2,1.84,0.16,0.42,0.23,9.66,0.13,0.1,0.06,0.32,16.13,4.3,2.71,2.1,3.17,1.49,5.11,3.04,1.29,0.78,0.48,1.33,0.13,0.61,0.03,0.71,6.98,1.84,2.17,1.65,1.45,0.55,2.29,12.25,0.52,10.76,1.84,5.98,2.97,3.78,0.71,0.13,2.29,0.03,0,0.39,0.19,0,0.13,0.06,0,19.04,5.2,6.69,0.26,0.23,0.32,0,0.58,0.97,3.43,1.29,0.06,208,1104,2371897
2407,68.06,67.9,38.95,62.79,19.73,18.94,87.37,55.01,14.37,5.9,1.74,0.91,1.08,1.54,0.62,8.48,8.52,14,7.15,6.07,8.77,0.54,14.37,4.86,2.7,2.91,1.41,2.7,3.78,2.66,0.71,0.08,0.21,0.21,7.85,0.21,0.12,0.08,1.87,11.72,2.58,2.2,0.83,2.7,1.91,2.87,4.82,0.37,4.03,0.25,0.75,0.08,0.5,0.08,0.04,5.57,1.62,1.25,1.91,1,0.21,5.15,8.52,0.5,14.5,2.7,6.52,5.36,1.41,4.49,0.21,0.12,0.33,0.12,0.62,0.04,0.08,0.29,0.37,0,19.44,5.86,7.6,0.29,0,0.71,0.17,0.33,0.83,2.58,1.08,0,128,1213,1281099
2096,47.15,89.33,33.33,82.85,30.38,18.7,89.07,59.92,19.08,8.44,1.29,3.29,3.01,0.19,0.67,10.64,6.92,14.74,8.4,6.87,7.73,1.53,15.22,3.48,2.81,3.58,0.67,1.43,4.87,4.01,0.81,0,0.14,0.05,13.12,0.1,0.05,0.05,0.24,15.65,4.29,4.01,1.29,3.91,1.29,4.15,1.19,0.57,0.57,0.05,1.57,0.1,1.43,0,0.05,9.45,4.29,1.43,1.91,1.72,0.57,1.1,11.88,0.43,10.16,1.38,6.2,2.67,1.96,0.29,0.05,0.38,0.76,0,0.76,0,0,0.1,0.67,0,17.75,3.1,6.63,0.81,0.33,1.29,0,1.29,1.57,2.53,0.1,0.1,38,743,638247
8,93.26,50,1,25.77,8,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,109,742,1383079
502,76.67,65.5,29.27,47.9,22.82,20.72,79.28,53.78,12.95,3.78,1.2,1.39,0.2,0,1,9.16,10.56,12.95,7.57,6.18,6.37,1.2,13.55,3.39,1.39,2.39,2.19,2.19,2.39,1.79,0.6,0,0,0,6.77,0,0,0,0,12.75,3.78,2.39,0.8,3.59,1.39,1.99,2.39,0.2,2.19,0,0,0,0,0,0,4.18,1.79,1.2,0.2,0.4,0.8,4.18,11.16,0,11.55,1.39,5.58,4.18,2.99,0,0,0.4,0,0,0,0,0,0,0,0,17.53,5.58,4.18,0,0,0.6,0,1,3.19,2.19,0.8,0,378,237,3257749
1788,85.57,85.61,35.28,54.19,23.22,23.21,84.84,49.11,11.63,6.66,1.12,2.13,0.34,1.06,2.01,4.98,8.33,14.88,6.04,3.02,7.33,1.29,11.58,6.04,3.19,2.52,2.57,1.79,4.42,2.96,1.45,0.5,0.45,0.11,13.31,1.29,0.22,1.12,1.29,10.51,2.91,1.57,1.06,1.85,1.34,2.74,2.52,1.23,0.62,0.34,1.29,0.45,0.5,0.11,0.28,8.33,3.75,1.45,2.96,0.73,0.34,5.31,5.26,0.56,14.09,1.68,6.26,6.1,1.85,2.68,0.34,0.28,0.39,0.17,0.39,0,0.11,0.22,0.11,0,16.95,5.2,6.38,0,0.06,0.62,0,0.78,2.57,1.23,0.11,0,75,792,765840
1485,71.02,80.55,51.86,37.69,24.75,18.11,89.83,55.62,15.29,8.82,2.36,2.42,0.27,1.68,2.09,6.4,8.35,15.22,8.82,5.19,6.46,1.01,16.09,5.32,3.5,1.14,2.96,2.49,3.57,2.09,1.41,0.13,0.13,0.4,11.99,0.67,0.13,2.02,0.81,10.71,1.75,0.94,1.55,2.09,1.95,2.69,4.58,3.1,0.2,1.08,1.75,0.81,0.34,0,0.47,8.08,3.97,0.88,1.89,1.55,0.34,8.42,5.12,0.27,17.71,1.21,10.51,6.33,0.94,0.67,0.88,0.13,0,0,0.13,0,0,0.13,0,0,17.85,5.25,9.09,0,0,0.07,0,0.61,0.13,2.15,0.54,0,64,589,767285
1046,66.93,68.36,13.7,70.73,20.92,17.4,86.04,57.17,14.53,6.5,1.15,0.19,1.43,1.82,1.91,8.03,8.89,14.15,8.51,4.97,7.93,1.91,15.49,3.35,2.01,2.1,1.72,1.82,4.3,3.35,0.96,0.1,0.1,0.19,10.42,0,0.38,0,2.49,12.62,2.39,1.91,1.63,2.2,1.53,4.02,1.72,0.38,1.15,0.19,0.38,0.29,0,0,0.1,9.66,0.48,1.63,6.41,1.82,0.19,5.35,10.13,0.57,10.33,1.05,4.97,4.59,3.73,0.29,0.29,0.29,0,0,0.48,0.19,0,0.19,0.1,0,21.22,6.21,6.98,0,0.1,0.38,0.1,0.19,3.44,2.87,0.96,0,75,424,582161
1803,70.88,80.18,56.75,23.18,21.46,19.25,85.41,51.69,13.42,7.93,1.83,3.22,1.11,0.06,1.72,5.49,7.71,13.31,7.49,4.22,7.71,1.44,16.36,3.55,2.5,1.39,1.89,3,3.27,1.55,1.72,0,0.22,0.33,9.98,0.11,0.06,0.06,0.06,10.98,2.05,2.27,2.38,2.16,1.22,2.55,1.28,0.39,0.39,0.39,0.78,0.17,0.33,0,0.28,11.92,5.44,2.16,2.33,1.39,1.16,5.16,9.71,1.11,18.03,3.22,8.93,6.16,2.22,0.61,1.28,0.89,0.39,0,0.28,0,0.11,0.06,0.06,0,19.19,6.54,4.94,2.33,0.11,0.44,0.17,0.94,0,2.72,1,0,82,563,805880
2791,34.07,84.13,24.77,43.39,15.01,17.23,87.57,56.9,20.6,14.62,5.88,0.57,2.83,4.26,1.07,5.98,6.09,11.86,10.07,5.12,7.7,1.15,21.78,3.83,1.76,2.72,1.18,1.22,4.73,2.79,1.83,0.39,0.54,0.32,15.8,0.36,0.04,0.47,4.23,10.39,2.87,1.4,1.29,2.69,1.07,2.19,5.34,0.64,4.01,0.29,2.01,0.64,0.9,0.11,0.43,5.84,1.22,0.61,2.29,1.76,0.61,8.71,10.78,1.07,11.54,2.22,6.63,2.87,1.43,0.64,0.43,0.21,0.11,0.14,1.07,0,0.11,0.39,0.54,0.14,27.48,6.7,7.85,0.18,0,1.25,0.11,0.43,4.98,4.55,1.43,0,439,1081,10167161
2983,18.91,63.64,39.97,72.8,35.09,14.65,89.17,63.39,22.96,11.6,5.13,1.51,2.68,1.61,0.67,11.36,6.57,11.6,10.46,8.31,8.62,1.11,20.21,2.35,1.88,3.69,1.24,1.61,3.65,3.05,0.54,0.07,0.2,0.1,8.68,0,0.17,0,1.88,14.01,3.12,2.58,1.68,3.18,1.61,3.08,4.76,2.35,1.51,0.67,0.64,0.4,0.1,0,0.1,4.89,1.71,1.21,0.97,1.01,0.3,7.04,10.19,1.37,11.43,2.85,5.23,3.52,0.87,1.14,0.13,0.03,0.03,0.07,0.34,0.07,0.03,0.13,0.1,0,21.59,3.75,9.65,0.23,0,0.37,0,0.17,1.14,3.45,2.82,0,98,987,1952381
1461,21.71,77.63,64.76,58.14,14.18,14.1,90.42,56.33,19.51,13.35,5.34,2.46,4.24,0.89,0.41,6.16,5.48,10.06,9.86,7.8,8.08,2.19,19.3,2.94,0.89,1.85,2.87,2.33,6.64,4.18,2.46,0.34,1.03,0.21,12.94,0.55,0.34,1.1,0.55,12.25,2.67,1.3,1.71,2.6,1.57,4.38,3.83,0.75,2.53,0.34,2.87,1.3,0.82,0.21,0.68,7.8,3.22,0.21,1.92,1.85,0.89,4.93,12.73,1.1,13.48,3.22,6.16,4.31,0.41,0.82,0.27,0.07,0.55,0.27,1.37,0.14,0,0.55,0.62,0.07,27.52,6.23,10.4,0,0,0.68,0.55,0.68,1.1,4.04,3.83,0,225,524,2352202
3111,45.06,76.72,30.1,46.5,21.31,18.03,88.94,58.41,17.36,8.16,2.51,1.67,1.83,0.84,1.32,9.19,6.72,14.4,10.22,7.04,7.65,1.54,17.94,3.38,1.9,2.31,0.9,2.64,4.18,2.57,1.45,0.19,0.48,0.19,10.7,0.29,0.13,0.29,0.84,13.28,3.83,2.09,1.74,2.44,1.86,2.83,1.61,0.84,0.61,0.16,0.77,0.16,0.23,0.1,0.26,9.61,2.6,1.03,4.21,1.19,0.9,4.95,11.25,0.71,11.28,1.45,7.01,3.02,2.41,0.32,0.55,1,0.26,0.16,0.55,0.03,0,0.16,0.32,0,19.03,5.11,8.36,0.03,0,0.35,0.03,0.19,0.39,3.92,0.58,0.06,127,1137,932024
2016,58.73,77.9,45.28,51.78,18.5,14.93,88.74,56.7,18.7,12.55,6.4,0.45,1.98,1.54,2.18,6.15,8.88,12.55,9.62,2.88,6.7,1.39,17.06,3.77,1.79,1.93,1.59,1.49,3.47,2.43,1.04,0.2,0.35,0.1,15.43,2.63,0.1,2.43,1.14,9.67,2.53,1.34,1.39,1.74,1.59,2.38,3.08,1.14,1.74,0.2,1.34,0.2,0.64,0.25,0.1,7.89,2.68,1.19,3.67,0.99,0.15,8.04,6.99,0.84,11.9,1.34,6.05,4.61,1.79,1.14,1.29,0.25,0.94,0.1,0.35,0,0,0.1,0,0.1,21.92,5.85,8.33,0.1,0.64,0.4,0.25,0.35,1.98,2.83,1.19,0,141,917,720465
2780,41.71,87,53.41,92.19,23.17,17.73,90.43,56.83,18.2,11.62,4.06,4.57,1.33,0.94,0.72,6.58,6.65,12.63,7.7,5.86,10.29,1.12,16.91,3.81,2.3,1.47,1.94,2.45,5.07,4.6,0.47,0.18,0.07,0.11,12.66,0.58,0.4,0.22,2.01,8.92,2.19,1.76,1.01,1.4,1.08,2.09,2.91,0.36,2.3,0.25,3.09,1.12,1.55,0.79,0.4,10.86,6.29,1.91,1.73,1.55,0.29,5.68,8.96,1.33,15.11,3.2,7.34,4.89,2.73,1.04,0.14,1.47,0.04,0.04,0.4,0.04,0.18,0.11,0.07,0,23.2,4.68,9.39,0.11,0,0.5,0,0.22,2.52,3.42,2.3,0.07,77,1001,714578
673,19.21,48.22,43.77,73,18.19,17.68,90.49,58.84,19.32,12.33,5.05,1.49,0.89,4.01,0.89,6.98,6.39,10.25,11.44,6.24,8.77,4.01,18.57,6.54,4.01,1.78,2.23,1.93,4.61,3.57,1.04,0,0.74,0,12.18,0.59,0,0.15,4.46,16.34,3.12,1.49,1.78,3.12,2.08,5.94,1.93,0.89,0.89,0.15,2.08,0.59,0.74,0,0.45,6.98,3.42,1.19,1.63,1.04,0.15,6.24,11.14,0.3,11.74,1.34,5.35,5.35,0.74,1.04,0.3,0.15,0.45,0.15,0.15,0,0,0.15,0,0,19.32,6.24,6.54,0.59,0,0.15,0.15,0.3,0.3,4.46,0.59,0,169,320,1123786
878,67.25,83.92,37.08,49.06,36.58,15.03,88.04,58.43,15.95,9.91,3.76,1.48,1.25,1.82,1.59,6.04,8.54,15.26,6.83,6.83,7.4,1.48,15.72,2.62,2.05,2.73,1.59,2.05,2.62,1.94,0.68,0,0.23,0.23,15.03,1.14,0.11,2.28,1.25,10.59,2.16,1.48,1.48,2.39,2.05,2.62,2.16,0.46,1.25,0.46,1.82,0.46,0.34,0,0.34,6.38,4.21,0.57,0.91,0.8,0.11,4.44,9.11,0.68,13.78,2.05,6.83,5.13,2.39,1.48,0.91,0,0,0,0.68,0,0.23,0,0.46,0,14.46,3.3,7.74,0.11,0,0.23,0,0.91,0.91,0.57,0.68,0,197,292,1909462
1031,36.71,93.84,52.26,85.26,21.48,12.32,91.66,57.81,19.98,11.64,2.33,3.3,5.33,0,0.68,8.34,6.5,11.93,9.02,5.82,7.95,1.36,17.36,3.2,1.84,1.36,1.45,2.52,3.88,3.59,0.19,0,0.1,0,13,0,0,0,0.19,10.67,2.91,1.36,1.94,1.55,2.13,2.52,5.43,3.2,1.26,0.68,3.49,1.55,0.78,0.19,0.97,7.37,4.17,0.78,1.36,1.07,0.29,2.33,13,1.65,15.52,2.23,7.27,6.21,0.48,1.84,0.19,0.29,0.68,0,0.29,0,0,0,0.29,0,18.53,4.75,6.98,0.29,0,0.68,0,0.48,0.78,2.62,1.94,0,667,587,3658158
2780,42.4,83.79,33.77,59.85,18.91,15.18,87.84,58.56,16.55,7.63,1.15,3.67,1.8,0.07,0.94,8.88,8.53,12.27,11.58,6.08,8.99,1.22,19.5,4.1,2.88,2.34,2.09,2.88,2.95,2.37,0.58,0.07,0.18,0.04,10.14,0.07,0.14,0,0.29,12.27,2.23,2.41,1.44,2.7,1.94,3.27,4.68,3.35,0.9,0.32,0.65,0.29,0.14,0.04,0.11,7.99,4.71,0.61,1.15,1.19,0.43,7.01,10.97,0.72,13.35,2.05,6.98,4.5,0.9,2.01,0.18,0.61,0.04,0.07,0.65,0.11,0.32,0.11,0.11,0,18.6,5.9,6.83,0.18,0,0.14,0.04,0.72,0.43,3.85,0.5,0,107,809,1229150
